Date,Title,Close,High,Low,Open,Volume
07-08-2025 07:45,"Dalal Street in red , all sectors trade with losses as Trump additional tariffs spark sell - off",24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 08:00,JioBlackRock Mutual Fund gets Sebi nod for a flexi cap fund,24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 08:30,"Sensex falls 500 points , Nifty below 24 , 500 : Why is Indian stock market not panicking about 50 % Trump tariff ? Explained",24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 08:45,Can India SME Exchanges catalyse a K - shaped economic revolution ? ,24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 10:00,Nifty 50 Slips After RBI Holds Repo Rate at 5 . 5 Percent,24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 10:00,Trump tariffs on India : Can bank stocks shield Indian stock market from this blow ? EXPLAINED,24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 10:30,"Nifty reclaims 24 , 600 , Sensex shrugs off Trump 50 % tariff threat as Dalal Street recovers",24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 10:30,Adani Power shares rise 2 . 04 % in Thursday session,24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 11:00,"Sensex , Nifty snap 2 - day losing run 10 key highlights from the Indian stock market today",24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 11:15,Nippon India launches passive fund NFO on manufacturing theme,24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 11:30,Sri Lanka likely to exceed 2025 revenue target of Rs . 4 . 5 trillion : President,24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 13:00,Will souring sugar stocks turn the tide ? - The Hindu BusinessLine,24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 13:00,Markets stage sharp recovery after Trump tariff announcement triggers initial selloff,24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 13:00,What CFOs say about AI when theyre speaking off the record,24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 13:30,"Indian markets end flat amid choppy trade winds , global worries offset domestic strength",24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 13:45,Persistent Systems : Persistent Announces Strategic Leadership Changes to Scale Its Growth Momentum,24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 14:15,Persistent Announces Strategic Leadership Changes to Scale Its Growth Momentum,24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 15:45,"Indian markets end flat amid choppy trade winds , global worries offset domestic strength",24596.15039,24634.19922,24344.15039,24464.19922,616700
07-08-2025 19:15,Indian Stocks Rise Amid US Tariff Concerns as Banking IT Rebound,24596.15039,24634.19922,24344.15039,24464.19922,616700
08-08-2025 00:30,"Automakers raise alarm bells about demand despite healthy GDP , cooling inflation",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 00:30,FPI short covering might fuel stock recovery ahead of Trump - Putin talks,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 02:15,"Day Trading Guide for August 8 , 2025 : Intraday supports , resistances for Nifty50 stocks",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 03:15,"Indian stock market : 7 key things that changed for market overnight - Gift Nifty , Nasdaq rally , MSCI rejig to gold prices",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 03:15,"Nifty 50 , Sensex today : What to expect from Indian stock market in trade on August 8",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 03:15,Shares to buy or sell : Chandan Taparia recommends three stocks to buy and sell today - 8 August 2025,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 03:15,Stocks to buy underaaÇ100 : Experts recommend three shares to buy today 8 August 2025,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 03:15,Best stock recommendations today from MarketSmith India for 8 August,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 03:15,Top three stocks to buy today recommended by Ankush Bajaj for 8 August,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 04:00,"Nifty , Sensex to see muted start as tariff pressures weigh ; key levels to watch on August 8",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 04:15,"Muted Friday : Nifty at 24 , 550 , Sensex falls 130 points",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 04:15,"Q1 Results Today Live : SBI , Tata Motors , Siemens , Voltas , GRSE , Grasim , Mannapuram Finance , DOMS Industries , Afcons Infra , Akum Drug Q1 results today , LIC , Titan , BSE , HPCL , Sun TV , Kalyan Jewellers shares in focus post Q1 results",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 05:00,"Trump 50 % tariffs could derail India manufacturing goals , Moody says",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 05:15,"Trade war : Donald Trump 50 %  penalty  tariffs threaten India manufacturing goals , warns Moody ; GDP growth could slow by 0 . 3 % ",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 05:45,"Over 50 mutual fund SIPs give negative returns in 1 year . Should you pause , redeem , or continue ? ",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 05:45,Nifty Sensex fall under tariff pressure as media metal shares rise,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 06:30,Tata Consultancy Services shares fall marginally ; over 11 . 7 lakh shares traded,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 06:45,"Moody warns US tariffs may hurt India manufacturing push , slow growth - Markets",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 06:45,First Trust India NIFTY 50 Equal Weight ETF ( NASDAQ : NFTY ) Short Interest Up 90 . 2 % in July,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 07:00,"Moody warns U . S . tariffs may hurt India manufacturing push , slow growth",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 07:30,Indian funds cushion market with heaviest buying since April,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 07:30,Tata Consultancy Services shares trade flat in today session ; over 15 . 9 lakh shares traded,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 07:30,"Moody warns US tariffs may hurt India manufacturing push , slow growth",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 07:30,"Nifty Prediction today as Aug 8 , 2025 : Index shows a bearish bias",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 07:30,"Nifty Prediction todayas Aug 8 , 2025 : Index shows a bearish bias",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 07:30,"Moody Warns US Tariffs May Hurt India Manufacturing Push , Slow Growth",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 07:45,JSW Steel share price falls 2 % in Friday trading session,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 07:45,CG Power and Industrial Solutions share price falls 2 . 05 %; stock among top losers on Nifty Next 50,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 08:45,"Bharti Airtel share price falls 2 . 88 %, hits intraday low",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 08:45,Adani Enterpris share price falls 3 . 43 %; stock among top losers on Nifty 50,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 08:45,"Nifty , Sensex down under Tariffs pressure on Friday opening ; media and metal shares shine others in red",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 08:45,"NTPC , Titan Company among top gainers on Nifty 50",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 10:15,Avenue Supermarts share price falls 2 . 11 % in Friday session ; stock among top losers on Nifty Next 50,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 11:00,Mutual Funds see 1 . 67 crore SIP additions in June quarter ; Groww leads with 42 lakh,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 11:45,"Is peace bad for Indian defence stocks ? HAL , Paras , Mazagon share performance today",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 12:00,"Technical View : Nifty posts 6th weekly loss , longest losing streak since 2020 Covid lows ; bears eyeing 200 DEMA",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 12:00,"Indian stock market ends lower amid US tariff jitters , Sensex declines 765 points",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 12:45,Nifty Posts Longest Losing Streak Since 2020 : Key Factors,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 14:00,"Trump Tariffs Hit Indian Stock Market : Three - Month Low , Worst Losing Streak Since Covid",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 15:15,"Indian stock market ends lower amid US tariff jitters , Sensex declines 765 points",24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 16:00,Lemon Tree Keswani to transition from dual role at top in succession planning,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 18:00,Indian Stocks Plummet : Sensex and Nifty Face Sixth Consecutive Weekly Loss Amidst Escalating US Tariffs,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 18:30,Indian Stock Market Ends Lower Amid U . S . Tariff Jitters ; Sensex Falls 765 Points,24363.30078,24585.5,24337.5,24544.25,312600
08-08-2025 19:15,DII double efforts as tariff threat keeps markets on edge,24363.30078,24585.5,24337.5,24544.25,312600
09-08-2025 02:45,Best multi asset allocation funds for your watchlist,24585.05078,24600.84961,24347.44922,24371.5,241100
09-08-2025 03:15,Stocks to buy underaaÇ100 : Mehul Kothari of Anand Rathi recommends three shares to buy or sell,24585.05078,24600.84961,24347.44922,24371.5,241100
09-08-2025 06:45,Raksha Bandhan : Could a mutual fund SIP gift today secure your sibling future ? ,24585.05078,24600.84961,24347.44922,24371.5,241100
09-08-2025 08:00,Why didnt Indian stock market crash despite Trump tariffs on India ? Explained with 5 reasons,24585.05078,24600.84961,24347.44922,24371.5,241100
09-08-2025 08:00,"Stock market this week : Top gainers and losers driving Nifty , Sensex volatility",24585.05078,24600.84961,24347.44922,24371.5,241100
09-08-2025 11:45,"F & O Talk| Nifty continues downward path , technical indicators show persistent weakness : Sudeep Shah",24585.05078,24600.84961,24347.44922,24371.5,241100
09-08-2025 18:45,Where is the Indian Rupee Headed ? - The Hindu BusinessLine,24585.05078,24600.84961,24347.44922,24371.5,241100
10-08-2025 05:00,"Chartist Talk : Nifty technical setup signals caution , but outlook bullish on these 4 stocks for next week , says Sudeep Shah of SBI Securities",24585.05078,24600.84961,24347.44922,24371.5,241100
10-08-2025 09:15,Indian stock market : Nifty 50 slides 7 % from record high will Trump tariffs trigger a 10 % + fall ? ,24585.05078,24600.84961,24347.44922,24371.5,241100
10-08-2025 13:00,Buy or sell : Ganesh Dongre of Anand Rathi recommends three stocks to buy on Monday 11 August 2025,24585.05078,24600.84961,24347.44922,24371.5,241100
10-08-2025 13:00,"Indian steelmakers seek anti - dumping duties on cheap imports , file petition with DGTR",24585.05078,24600.84961,24347.44922,24371.5,241100
10-08-2025 13:00,Vijay L Bhambwani Ticker : Retail bulls latching on to slender hope,24585.05078,24600.84961,24347.44922,24371.5,241100
10-08-2025 13:15,Ahead of Market : 10 things that will decide D - Street action on Monday,24585.05078,24600.84961,24347.44922,24371.5,241100
10-08-2025 17:45,"Dalal Street Week Ahead : India , US inflation , tariff developments , Trump - Putin meet among 10 key factors to watch",24585.05078,24600.84961,24347.44922,24371.5,241100
10-08-2025 18:30,"Growth in wage cost slows to 4 - year low , but BFSI sector gives generous payouts",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 02:00,"Indian stock market : 7 key things that changed for market over weekend - Gift Nifty , Nasdaq rally to crude oil prices",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 03:00,Indian equity benchmarks to open higher ; US tariffs continue to weigh,24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 04:30,Will Dalal Street snap six - week losing streak or extend losses ? Key levels to watch on August 11,24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 04:30,"Nifty 50 Top Gainers : Grasim , SBI , Adani Enterprises , Trent stocks lead index in today session",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 04:30,"Moneycontrol Pro Market Outlook | Critical support shattered , further weakness likely",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 04:30,Garden Reach Shipbuilders shares gain after delivering strong Q1 results,24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 04:30,"Asian Paints share price falls 0 . 65 %, stock among top losers on Nifty 50",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 04:30,"Due To US Tariffs , Tata Motor Profit Plunges 63 %, Revenue Also Down - Trak . in - Indian Business of Tech , Mobile & Startups",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 05:15,"Sensex , Nifty inch up higher ; PSU bank stocks lead gains",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 05:15,"Nifty : Nifty could see short covering on direct rise above 24 , 433 : Anand James",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 05:30,"Nifty , Sensex open flat , experts say volatility will remain till Trump - Putin meet on Aug 15",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 05:45,"Market Opening Bell : Sensex , Nifty open in green with marginal gains , SBI among top gainers",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 06:00,"Nifty Prediction Today as August 11 , 2025 : Nifty 50 August Futures : Resistance can cap any intraday rise",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 06:00,"Nifty Prediction Todayas August 11 , 2025 : Nifty 50 August Futures : Resistance can cap any intraday rise",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 06:45,"Voltas shares slump 8 % after Q1 results miss Street estimates , brokerages remain cautious",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 06:45,"Interarch Build Share Price , Interarch Build Stock Price , Interarch Building Solutions Ltd . Stock Price , Share Price , Live BSE / NSE , Interarch Building Solutions Ltd . Bids Offers . Buy / Sell Interarch Building Solutions Ltd . news & tips , &...",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 07:00,"Nifty , Sensex open flat , experts say volatility will remain till Trump - Putin meet on Aug 15",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 09:45,"FIIs reduced stakes in 40 of the Nifty - 50 companies in June , while DIIs increased stakes in 44 : Report",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 09:45,Rolls - Royce CEO Tufan Erginbilgi :  You cant always influence the macro stuff but you influence how you deal with it  ,24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 10:15,"August 11 : Sensex , Nifty inch up higher ; PSU bank stocks lead gains",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 11:45,Weekly Market Wrapas Selling Pressure Persists,24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 13:30,Sensex rallies 746 points as market recovers ; PSU banks and US - Russia talks boost sentiment,24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 15:00,"Aug 11 , 2025 : Indian stock market soars amid FII return , Sensex surges 746 points",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 15:15,"Indian stock market soars amid FII return , Sensex surges 746 points",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 15:30,"FIIs net sell shares worth Rs 1 , 202 crore ; DIIs net buyer of Rs 5 , 972 crore - shares",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 15:30,"Nifty50 , BSE Sensex show resilience : Why stock markets are not taking Donald Trump tariff threats  seriously  ",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 17:15,"Q1 Results Highlights : BEML Q1 loss declines , Awfis Space , Ipca Lab & JM Financial profit rise , SJVN profit declines , DEE Development logsaaÇ13 cr Q1 profit , Bata , Titagarh Rail Q1 results today",24585.05078,24600.84961,24347.44922,24371.5,241100
11-08-2025 17:30,Indian Markets Rally as FIIs Return ; Sensex Jumps 746 Points,24585.05078,24600.84961,24347.44922,24371.5,241100
12-08-2025 03:15,"Stock market today : Trade setup for Nifty 50 , Trump tariffs , Q1 results today ; 8 stocks to buy or sell on Tuesday",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 03:15,Best stock recommendations today : MarketSmith India top picks for 12 August,24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 03:15,Three stocks to buy : Raja Venkatraman recommendations for 12 August,24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 03:15,Shares to buy or sell : Chandan Taparia recommends three stocks to buy and sell today - 12 August 2025,24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 04:30,India CPI Retail Inflation July 2025 Live Updates : followed by title,24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 04:45,"Chartist Talk : Nifty needs to break above 24 , 640 to trap late short sellers for short covering rally to 24 , 800 ; buy these 2 stocks , says Ashish Kyal",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 04:45,Siemens shares rise 2 . 06 % in early trade,24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 04:45,"Key highlights of MF flows in July : Record equity inflows , Rs 9 , 000 cr in NFOs , SIPs on record - breaking spree",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 04:45,"Tata Steel , Hero Motocorp stocks among top gainers on Nifty 50 in early trade",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 05:15,"Nifty , Sensex open flat amid mixed global cues",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 05:45,Markets open higher amid Trump - Putin summit expectations and record MF inflows,24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 05:45,Could a longer home loan actually leave you richer ? The numbers may surprise you,24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 05:45,Nifty Sensex flat as markets eye US - China tariff relief extension,24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 06:15,"Nifty , Sensex open flat ; market expects relief in tariff post another 90 - day extension to China : Experts",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 09:30,"Top gainers , losers today 12th Aug 2025 : Sensex , Nifty 50 swing as investors eye inflation data , auto stocks lead rally",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 10:00,"Nifty , Sensex open flat amid mixed global cues",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 11:00,"Stock market ends lower ahead of key inflation data , tariff concerns",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 12:00,Indian stock markets close lower following broader decline in Asian markets,24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 12:45,"What CEOs really think about Nvidia and AMD China export deal :  Brilliant , a tariff that we dont have to pay  ",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 13:30,"Sensex falls 368 points , Nifty below 24 , 500 as banks drag markets ahead of inflation data",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 13:30,Sensex vs Nifty : Understanding India Benchmark Indices | Indiablooms - First Portal on Digital News Management,24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 13:45,Indian stock markets close lower following broader decline in Asian markets,24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 15:00,"Q1 Results Highligths : Hindalco , Nykaa , Zydus Lifesciences profit rise ; Karnataka Bank , MRF , others report declines",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 17:00,"Technical calls : Two Trades for Today : A large - cap auto stock for an 8 . 1 % gain , a small - cap travel tech services firm for an almost 7 % rise",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 18:15,"India CPI Retail Inflation July 2025 Highlights : Retail inflation dips to 1 . 55 % in July , lowest since June 2017",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 18:30,"Shares shine brighter than gold : With 124 % return in 2019 - 25 , Indian stocks beat yellow metal",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 18:30,"Global Markets Navigate Shifting Tides : Rate Cuts , Trade Truces , and Yield Volatility",24487.40039,24702.59961,24465.65039,24563.34961,237000
12-08-2025 23:00,Sensex Nifty Fall Ahead of US India Inflation Data Amid Tariff Worries,24487.40039,24702.59961,24465.65039,24563.34961,237000
13-08-2025 01:00,Best stock recommendations today : MarketSmith India top picks for 13 August,24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 01:45,"Trading Plan : Will Nifty 50 , Bank Nifty retest their previous day highs ? ",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 01:45,Trade setup for August 13 : Top 15 things to know before the opening bells,24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 02:45,"Day Trading Guide for August 13 , 2025 : Intraday supports , resistances for Nifty50 stocks",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 03:30,"Nifty 50 , Sensex today : What to expect from Indian stock market in trade on August 13 after Wall Street rally",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 03:30,Domestic mutual fund schemes that can give you indirect access to global markets,24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 03:30,"Bharat Dynamics shares in focus after stellar Q1 : Should you buy , sell , or hold ? ",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 03:30,"Stock market today : Trade setup for Nifty 50 , Trump tariffs , Q1 results today ; eight stocks to buy or sell on Wednesday",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 03:30,First Tick : Here are the top global cues for today trade,24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 03:30,"Indian stock market : 10 key things that changed for market overnight - Gift Nifty , inflation data to Nvidia shares rally",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 03:30,"Stock Market LIVE Updates : GIFT Nifty suggests a strong opening ; Nykaa , ONGC , NSDL , RCF in focus",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 04:45,"Apollo Hospitals Enterprises shares surge 6 % with high volume , among top gainers on Nifty 50",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 05:45,"Nifty , Sensex open higher on cooling inflation ; auto and pharma shares in green",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 06:30,Sensex opens 213 points higher as inflation data boosts rate cut hopes,24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 06:30,"Sensex jumps over 200 pts , Nifty tops 24 , 550 on strong global cues ; metal stocks rally",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 07:00,Indian Shares Climb As Softer US Inflation Lifts Rate Cut Hopes,24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 07:15,5 undervalued stocks with strong fundamentals to watch,24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 07:30,"Nifty , Sensex open higher on cooling inflation ; auto and pharma shares in green",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 08:45,"Which sectors will outperform the market in 2025 ? Hospitals , airlines , or something else ? ",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 09:00,"Umiya Mobile Share Price , Umiya Mobile Stock Price , Umiya Mobile Ltd . Stock Price , Share Price , Live BSE / NSE , Umiya Mobile Ltd . Bids Offers . Buy / Sell Umiya Mobile Ltd . news & tips , & F & O Quotes , NSE / BSE Forecast News and Live Quote...",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 09:00,"Landmark Cars shares jump 15 % as revenue , profit grows in double - digits in Q1",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 09:00,"August 13 : Nifty , Sensex open higher in early trade ; metal stocks lead gains",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 10:15,"Nifty , Sensex gain on upbeat economic data , rate cut bets while broader markets outperform",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 10:45,"Stock market today : 104 stocks hit 52 - week lows , 109 stocks at 52 - week high as Nifty 50 , Sensex end in green",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 10:45,"Sensex rises 300 points , investors earnaaÇ2 lakh crore 10 key highlights from the Indian stock market today",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 11:15,"Nifty , Sensex open higher in early trade ; metal stocks lead gains",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 12:00,"Indian stock market settles high on lower inflation data , Sensex jumps 304 points",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 12:00,What if you invested just before a crash ? Even the worst - timed investments delivered 9as 15 % annually . ,24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 12:15,"How CEOs deal with Trump : Praise , face time , remorse , and gifts made of gold all go a long way , experience shows",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 12:15,"Technical View : Nifty needs clear breakout above 24 , 700 to sustain bullish momentum ; Bank Nifty indicates bullish reversal",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 14:45,"Im 23 , investing Rs 30k / month in SIPs across equity , gold & global funds is my portfolio allocation right ? ",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 15:15,"WOL 3D India Share Price , WOL 3D India Stock Price , WOL 3D India Ltd . Stock Price , Share Price , Live BSE / NSE , WOL 3D India Ltd . Bids Offers . Buy / Sell WOL 3D India Ltd . news & tips , & F & O Quotes , NSE / BSE Forecast News and Live Quote...",24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 17:00,Ahead of Market : 10 things that will decide stock market action on Thursday,24619.34961,24664.55078,24535.25,24586.19922,236000
13-08-2025 22:45,"Indian stock market settles high , Sensex jumps 304 pts",24619.34961,24664.55078,24535.25,24586.19922,236000
14-08-2025 02:30,"Nifty 50 , Sensex today : What to expect from Indian stock market in trade on August 14 ahead of weekly F & O expiry",24631.30078,24673.65039,24596.90039,24607.25,270200
14-08-2025 02:45,Indian Stock Market Closes Higher on Record - Low Inflation Data ; Sensex Gains 304 Points,24631.30078,24673.65039,24596.90039,24607.25,270200
14-08-2025 02:45,Indian Stock Market Rises as CPI Hits 8 - Year Low Sensex Up 304 Points,24631.30078,24673.65039,24596.90039,24607.25,270200
14-08-2025 03:00,"Day Trading Guide for August 14 , 2025 : Intraday supports , resistances for Nifty50 stocks",24631.30078,24673.65039,24596.90039,24607.25,270200
14-08-2025 04:30,Info Edge India shares rise 2 . 44 % in early trade,24631.30078,24673.65039,24596.90039,24607.25,270200
14-08-2025 04:30,"Trade Spotlight : How should you trade Mahindra and Mahindra , NMDC Steel , Eternal , MCX India , Indian Hotels , and others on August 14 ? ",24631.30078,24673.65039,24596.90039,24607.25,270200
14-08-2025 04:30,Infosys shares gain 1 . 52 % in early trade,24631.30078,24673.65039,24596.90039,24607.25,270200
14-08-2025 04:30,"Nifty near 24 , 600 on weekly expiry , Sensex echoes muted Asian markets as volatility rises",24631.30078,24673.65039,24596.90039,24607.25,270200
14-08-2025 04:30,"Bemco Hydraulic Share Price , Bemco Hydraulic Stock Price , Bemco Hydraulics Ltd . Stock Price , Share Price , Live BSE / NSE , Bemco Hydraulics Ltd . Bids Offers . Buy / Sell Bemco Hydraulics Ltd . news & tips , & F & O Quotes , NSE / BSE Forecast N...",24631.30078,24673.65039,24596.90039,24607.25,270200
14-08-2025 04:30,"Muthoot Finance shares in focus as Q1 beat across metrics : Should you buy , sell , or hold ? ",24631.30078,24673.65039,24596.90039,24607.25,270200
14-08-2025 04:30,"Nifty , Sensex set to snap 6 - week losing streak ; key levels to watch on August 14",24631.30078,24673.65039,24596.90039,24607.25,270200
14-08-2025 04:30,Tata Steel shares fall 1 . 67 %; stock among top losers on Nifty 50,24631.30078,24673.65039,24596.90039,24607.25,270200
14-08-2025 05:45,Nifty Sensex flat as IT pharma stocks rally amid global cues,24631.30078,24673.65039,24596.90039,24607.25,270200
14-08-2025 05:45,"Nifty , Sensex open flat on last trading session of week , investors eye Putin - Trump Alaska meeting",24631.30078,24673.65039,24596.90039,24607.25,270200
